user_id,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,696,697,698,699,700,701,702,703,704,705,706,1119,1120,1121,1122,1123,1124,1125,1401,1402,1403,1404,1405,1406,1407,1704,1705,1706,1707
2683, 16, 8, 131, 34,, 168,,, 211, 328, 361,,,, 120,,, 27,, 338,, 67, 21,,,, 41,,, 106,,,,,,,, 34,, 26,,,,,,, 133,,,,, 39,,,,,,, 132,, 46, 150, 169, 157, 41, 12,,,,,,,,,,,,
2684, 66, 23, 341, 264,, 50, 242,, 151,, 69,,,, 54,,,,, 297,,, 257,,,,,,,,,,,,,,,,,,,,,, 122,,,,,,,,,,,,,,,, 38,, 157, 102,, 42,, 119,,,,,,,,,,
2685, 83, 16, 77, 361,, 82,,,,,,,,, 1147,,,,,,, 89,,,,,,,,,,,,,,,,,,,,,,,,, 58,,,,, 123,,,,,,,,, 55, 26,,,, 74,,,,,,,,,,,,
2686, 93, 28, 91, 52, 6962, 68, 96, 501, 393, 192, 310,,,, 70, 75,, 800,, 87,, 44, 210,,,, 541, 797,,,,, 105, 487, 943,,,, 339,,,, 54,, 274,, 341,,,, 103, 55,, 313,, 283,,, 198,, 22, 27, 115, 139, 830, 56, 275,,,,,,,,,,,
2688, 18, 10, 71, 26, 99, 34, 72,, 59, 120, 107,,,, 66,,,,, 46,, 47,,,,,,,,,,,,,,,,,,,,,,,,, 30,,,,, 64,, 122,,,,,,, 18, 26,, 42,, 15,, 34,,,,,,, 34, 80,, 87
2690, 195, 41, 186, 200,, 159,,,,,,,,,,,,,,,, 38,,,,,,,,,,,,,,,,,,,,,,,,, 331,,,,, 515,,,,,,,,, 48, 270,,,, 26,,,,,,,,,,,,
2691, 18, 8, 21, 31,, 24,,, 132, 172, 307,,,, 187,,,,, 29,, 48,,,,,,,,,,,,,,,,, 276,,,,,,,, 48,,,,, 53,,,,,,,,, 11, 16, 150, 122,, 10,, 108,,,,,,, 42, 50, 442, 256
2692, 23, 12, 59, 38, 68, 33, 100, 503, 243, 772, 231, 207,,, 125, 143,, 545,, 253,, 48, 533,,,, 1118, 525,,,,, 176, 349, 304,,,, 205, 1873,,, 46,, 210,, 90,,,, 139, 51,, 187,, 745,,, 296,, 76, 54, 68, 30, 210, 21, 303,,,,,,,, 120,,,
2694,, 11, 27, 13, 41, 17, 53,, 101, 37, 51,,,, 175,,,,, 58,, 24, 76,,,,,,,,,,,, 61,,,, 302,,,,,,,, 17,,,,, 36,, 124,,,,, 183,, 25, 38, 43, 44,, 17, 164, 20,,,,,,, 47, 26, 85, 53
2699, 197, 54, 911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 73,,,,, 22,,,,,,,,,,,,
2700, 29, 62, 72, 258,, 62,,,, 64,,,,, 758,,,,, 313,, 209,,,,,,,,,,,,,,,,, 429,,,,,,,, 643,,,,, 118,,,,,,,,, 102, 218,, 62,, 34,, 61,,,,,,, 34, 136, 34,
2701, 184, 48, 213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 148,,,,, 30,,,,,,,,,,,,
2702, 224, 24, 38, 17, 253, 109,,, 217,,,,,, 109,,,,,,, 67,,,,,,,,,,,,,,,, 167, 52,,,,,,,, 97,,,,, 69,, 290,, 326,,,,, 35, 51, 162, 131,, 17,,,,,,,,,,,,
2703, 103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704, 52,,, 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 18, 682,,,, 17,,,,,,,,,,,,
2705, 63, 80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 44,,,,, 22,,,,, 18,,,,,,,,,,,,
2706, 70, 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 47,,,,, 51,,,,,,,,,,,,
2707, 28, 64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 56,,,,, 93,,,, 1229, 15,,,,,,,,,,,,
2708, 72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709, 23, 9, 72, 15,, 21, 674,, 89, 140, 196,,,, 541,,,,, 1029,, 66,,,,,,,,,,,,,,,,, 584,,,,,,,, 280,,,,, 34,,,,,,,,, 30, 91, 362, 171,, 18,,,,,,,,,,,,
2710, 156, 115, 227, 12,, 20, 706,, 86, 172, 196,,,, 57,,,,, 824,, 49,,,,,,,,,,,,,,,,, 758,,,,,,,, 73,,,,, 452,,,,,,,,, 27, 66, 339, 525,, 15,,,,,,,,,,,,
2711, 182,, 353, 19,,,,,,,,,,,,,,,,,, 62,,,,,,,,,,,,,,,,,,,,,,,,, 168,,,,, 132,,,,,,,,, 16, 288,,,, 25,,,,,,,,,,,,
2712, 86, 12, 50, 103, 217, 27, 138,, 78, 57, 87,,,, 71,,,,, 48,, 79, 132,,,,,,,,,,,,,,,, 156,,,,,,,, 53,,,,, 66,, 69,,,,,,, 18, 162, 405, 88,, 12, 205,,,,,,,,,,,
2713, 249, 14, 48, 19,, 83,,, 418,, 119,,,, 466,,,,, 1871,, 69,,,,,,,,,,,,,,,,, 538,,,,,,,, 174,,,,, 118,,,,,,,,, 29, 59, 342, 367,, 141,,,,,,,,,,,,
2714, 118, 33, 214, 95,, 127, 309,, 119,, 706,,,, 82, 386,,,, 127,, 58,,,,,,,,,,,,,,,,,,,,,,,,, 138,,,,, 150,, 183,,,,,,, 22, 175, 668, 77,, 43,,,,,,,,,,,,
2715, 114, 28, 86, 14, 212, 53, 125,, 180, 446, 251,,,, 164, 121,,,, 112,, 85, 132,,,, 382,,,,,, 140,, 277,,,, 66,,,, 754,,,, 81,,,,, 39,, 242,,,,, 995,, 19, 115, 255, 54, 369, 56, 218,,,,,,,,,,,
2716, 51, 74, 325, 33,, 98, 294,, 43,, 691,,,, 148,,,,, 50,, 138,,,,,,,,,,,,,,,,,,,,,,,,, 44,,,,, 42,,,,,,,,, 17, 100,, 116,, 25,,,,,,,,,,,,
2717, 59, 35, 137, 15,, 93,,, 187,,,,,, 55,,,,,, 460, 112,,,,,,,,,,,,,,,,,,,,,,,,, 265,,,, 30, 261,,,,,,,,, 22, 230,, 941,, 14,,,,,,,,,,,,
2718, 183, 10, 28, 24,, 106, 656,, 51, 382, 90,,,, 134,,,,, 377,, 41,,,,,,,,,,,,,,,,, 242,,,,,,,, 215,,,,, 453,,,,,,,,, 59, 58, 132, 414,, 25,,,,,,,,,,,,
2720, 47, 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 22,,,,,,,,,,,,,,,,,
2721, 42, 87, 57, 53,, 108,,,,,,,,,,,,,,,, 267,,,,,,,,,,,,,,,,,,,,,,,,, 116,,,,,,,,,,,,,, 44, 41,, 40,, 42,,,,,,,,,,,,
2722, 97, 21,, 56,, 49,,,,,,,,,,,,,,,, 189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 76, 103,, 83,, 65,,,,,,,,,,,,
2723, 197, 35, 47, 171,, 68,,,,,,,,,,,,,,,, 231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 47, 71,,,, 15,,,,,,,,,,,,
2724, 33, 94, 57, 156,, 63,,,,,,,,, 191,,,,,,, 274,,,,,,,,,,,,,,,,,,,,,,,,, 93,,,,, 50,,,,,,,,, 17, 24,, 112,, 12,,,,,,,,,,,,
2725, 41, 102, 53, 106,, 115,,,,,,,,,,,,,,,, 255,,,,,,,,,,,,,,,,,,,,,,,,, 98,,,,,,,,,,,,,, 37, 74,, 122,, 58,,,,,,,,,,,,
2726, 74, 67, 45, 156,, 47,,,,,,,,,,,,,,,, 49,,,,,,,,,,,,,,,,,,,,,,,,, 141,,,,, 53,,,,,,,,, 19, 85,, 132,, 19,,,,,,,,,,,,
2727, 147, 287,,,,,,,,,,,,,,,,,,,, 291,,,,,,,,,,,,,,,,,,,,,,,,, 88,,,,,,,,,,,,,,, 62,, 101,, 60,,,,,,,,,,,,
2728, 38, 14, 180,,, 98,,,,,,,,,,,,,,,, 311,,,,,,,,,,,,,,,,,,,,,,,,, 88,,,,, 128,,,,,,,,, 76, 25,, 133,, 34,,,,,,,,,,,,
2729, 74, 11, 224, 51,, 125,,,,,,,,,,,,,,,, 251,,,,,,,,,,,,,,,,,,,,,,,,, 96,,,,,,,,,,,,,, 16, 97,, 186,, 11,,,,,,,,,,,,
2730, 57, 12, 83, 71,, 172,,,,,,,,,,,,,,,, 292,,,,,,,,,,,,,,,,,,,,,,,,, 112,,,,,,,,,,,,,, 24, 217,, 92,, 12,,,,,,,,,,,,
2731, 129, 81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 208,,,,, 46,,,,,,,,,,,,
2732, 31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733, 187, 47, 145, 1013,, 92,,,,,,,,,,,,,,,, 136,,,,,,,,,,,,,,,,,,,,,,,,, 289,,,,, 222,,,,,,,,, 21, 191,,,, 36,,,,,,,,,,,,
2734, 141, 94, 114, 134,, 153,,, 573,,,,,, 49,,,,, 414, 63, 138,,,,,,,,,,,,,,,,, 353,,,,,,,, 186,,,,, 229,,,,,,,,, 33, 28,, 957,, 19,,,,,,,,,,,,
2735, 1415, 96, 3306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25,,,,, 17,,,,,,,,,,,,
2736, 189, 5, 94, 721,,,,,,,,,,,,,,,,,, 312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 72,,,,,,,,, 40, 133,,,, 13,,,,,,,,,,,,
2737, 143, 96, 103, 120,, 149,,,,,,,,,,,,,,,, 105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 539,,,,,,,,, 41, 31,,,, 12,,,,,,,,,,,,
2738, 127, 96, 151, 183,, 161,,,,,,,,,,,,,,,, 125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 21, 44,,,, 32,,,,,,,,,,,,
2739, 112, 28, 89, 65,, 134,,,,,,,,, 886,,,,,,, 139,,,,,,,,,,,,,,,,,,,,,,,,, 578,,,,, 719,,,,,,, 167,, 126, 94,, 1511,, 22,, 307,,,,,,,,,,
2740, 145, 17, 406, 272,, 40,,,,,,,,, 2652,,,,,,, 245,,,,,,,,,,,,,,,,,,,,,,,,, 906,,,,, 89,,,,,,,,, 20, 559,, 354,, 16,, 95,,,,,,,,,,
2743, 31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744, 51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745, 31,,, 103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 34, 96,,,, 28,,,,,,,,,,,,
2746, 24, 9,, 19,, 64,,,,,,,,,,,,,,,, 111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 81, 46,,,, 14,,,,,,,,,,,,
2747, 47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2748, 40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749, 33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752, 20, 8, 27, 15,, 39,,,,,,,,,,,,,,,, 128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 48,,,,,,,,, 26, 26,,,, 12,,,,,,,,,,,,
2753, 36, 9, 31, 21, 117, 19, 56, 431, 65, 204, 77, 195, 178, 81, 125, 355,, 218,, 100, 68, 49, 133, 291, 218, 1162, 146, 571, 958,, 137,, 106, 43, 268, 1320,, 361, 699, 253, 1042,, 199, 388, 133,, 57,,,, 244, 71,, 257,, 148, 651,, 110,, 18, 20, 105, 108, 82, 35, 261,,,,,,,,,,,
2763,, 130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 487,,,,,,,,, 23,,,,, 13,,,,,,,,,,,,
2764, 15, 8, 21, 14, 68, 40, 60,, 50, 92, 99,,,, 109, 295,,,, 86,, 24, 181,,,,,,,,,,,,,,,, 39,,,,,,,, 38,,,,, 67,, 46,,,,,,, 19, 16, 78,, 114, 11, 132,,,,,,,,,,,
2766, 19, 11, 26, 16, 155, 17, 165,, 158, 210, 102,,,, 28,,,,, 145,, 25,,,,, 853,,,,,,,, 279,,,, 59, 104,,, 147,,,, 24,,,,, 26,, 220,,,,,,, 17, 22, 268, 31, 344, 11,,,,,,,,,,,,
2767, 16,,,,, 665,,,,,,,,,,,,,,,, 82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 16,,,,,,,,,,,,,,,,
2768, 171,, 234, 16,, 114,,,,,,,,,,,,,,,, 31,,,,, 496,,,,,,,,,,,,,,,,,,,, 97,,,,,,,,,,,,,, 81, 35, 274,,, 29,,,,,,,,,,,,
2769, 17, 7,, 173, 142, 125, 145,, 77,, 107,,,,,,,,,,, 24,,,,,,,,,,,,,,,,, 50,,,,,,,,,,,,,,,,,,,,,, 59, 35, 248,,, 137,,,,,,,,,,,,
2770, 15, 7, 41, 142,, 19,,,,,,,,,,,,,, 55,, 345,,,,, 571,,,,,,,,,,,,, 15,,,,,,, 2500,,,,, 39,,,,,,,,, 17, 30,, 77,, 21,,,,,,,,,,,,
2772, 35, 33, 47, 426, 94, 39,,, 278, 196, 1472,,,, 407,,, 493,, 586,, 128,,,,,,, 523,,,,,,,,,, 20,,,,,,,, 45,,,,, 40,, 382,,,,,,, 33, 130, 2178, 59,, 21, 427, 76,,,,,,, 180, 467, 338, 437
2773, 141, 46,,,,,,,,,,,,,,,,,,,, 197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774, 55, 16,, 46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 16, 46,,,, 13,,,,,,,,,,,,
2775, 26, 38, 156, 172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 46,,,,, 65,,,,,,,,, 19, 18,,,, 19,,,,,,,,,,,,
2776, 242, 15,, 57,, 27,,,,,,,,,,,,,,,, 100,,,,,,,,,,,,,,,,,,,,,,,,, 161,,,,,,,,,,,,,, 37, 332,, 247,, 28,,,,,,,,,,,,
2777, 73, 33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 38,,,,, 55,,,,,,,,,,,,
2778, 59, 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781, 154, 75, 134, 188,, 75,,, 287, 524, 165,,,, 14,,,,, 95,, 88,,,,,,,,,,,,,,,,, 402,,,,,,,, 174,,,,, 45,,,,,,,,, 83, 95, 603,,, 22,, 70,,,,,,,,,,
2782, 95, 142, 190, 139,, 147,,,,, 34,,,, 194,,,,, 334,, 103,,,,,,,,,,,,,,,,, 152,,,,,,,, 138,,,,, 241,,,,,,,,, 75, 44, 288, 160,, 48,,,,,,,,,,,,
2783, 110, 125, 105, 160,, 140,,,, 45,,,,, 566,,,,,,, 89,,,,,,,,,,,,,,,,, 450,,,,,,,, 98,,,,, 271,,,,,,,,, 43, 74,, 592,, 28,, 21,,,,,,,,,,
2784, 120, 92, 194, 155,, 83,,,,, 70,,,,,,,,,,, 90,,,,,,,,,,,,,,,,,,,,,,,,, 44,,,,, 59,,,,,,,,, 78, 104, 245,,, 52,, 104,,,,,,,,,,
2785, 170, 76, 69, 130, 47, 119, 2181,, 264, 687, 201,,,, 213,,,,, 242,, 88,,,,,,,,,,,,,,,,, 470,,,,,,,, 143,,,,, 114,,,,,,,,, 63, 95, 583, 308,, 44,, 27,,,,,,,,,,
2786, 95, 74, 55, 179, 666, 142, 2115,, 263, 673, 185,,,, 176,,,,, 319,, 82,,,,,,,,,,,,,,,,, 464,,,,,,,, 139,,,,, 117,,,,,,,,, 20, 33, 583, 313,, 48,, 181,,,,,,,,,,
2787, 110, 98, 115,,, 114,,,,,,,,, 72,,,,, 500,, 104,,,,,,,,,,,,,,,,, 203,,,,,,,, 102,,,,, 260,,,,,,,,,,,, 154,, 30,,,,,,,,,,,,
2788, 107, 141, 126, 70,, 101,,,,,,,,,,,,,,,, 91,,,,,,,,,,,,,,,,,,,,,,,,, 88,,,,, 68,,,,,,,,, 28, 71,,,, 32,,,,,,,,,,,,
2789, 110, 142, 161, 152,, 115,,, 167,, 206,,,, 55,,,,, 237,, 92,,,,,,,,,,,,,,,,, 354,,,,,,,, 127,,,,, 241,,,,,,,,, 31, 23, 591, 371,, 85,,,,,,,,,,,,
2790, 111, 95, 143, 211,, 90,,,,, 99,,,, 145,,,,,,, 158,,,,,,,,,,,,,,,,,,,,,,,,, 291,,,,, 72,,,,,,,,, 20, 16, 163, 680,, 25,,,,,,,,,,,,
2791, 146, 71, 119, 138,, 90,,,,, 44,,,, 86,,,,,,, 122,,,,,,,,,,,,,,,,,,,,,,,,, 263,,,,, 96,,,,,,,,, 63, 51, 228, 220,, 40,, 26,,,,,,,,,,
2792, 110, 128, 337, 37,, 373,,,,, 52,,,, 341,,,,,,,,,,,,,,,,,,, 207,,,,,,,,,,,,, 182,,,,, 706,,,,,,,,, 136, 47, 141,,, 61,,,,,,,,,,,,
2793, 100, 103, 134, 177,, 109,,,,,,,,,,,,,,,, 51,,,,,,,,,,,,,,,,,,,,,,,,, 365,,,,, 97,,,,,,,,, 24, 62,,,, 69,,,,,,,,,,,,
2794, 213, 40, 109, 120,, 130,,, 309,, 227,,,, 95,,,,, 476,, 108,,,,,,,,,,,,,,,,, 200,,,,,,,, 66,,,,, 257,,,,,,,,, 28, 81, 353, 88,, 29,,,,,,,,,,,,
2795, 113, 146, 388, 83,, 584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 156, 516,,,, 35,,,,,,,,,,,,
2796, 102, 179, 304, 146,, 43,,, 79, 50, 137,,,, 106,,,,, 394,, 122,,,,,,,,,,,,,,,,,,,,,,,,, 189,,,,, 137,, 139,,,,,,, 71, 347,, 375,, 20,, 37,,,,,,,,,,
2797, 116, 87, 161, 154,, 131,,,,,,,,,,,,,,,, 110,,,,,,,,,,,,,,,,,,,,,,,,, 113,,,,, 233,,,,,,,,, 44, 33,,,, 92,, 22,,,,,,,,,,
2798, 35, 56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 19,,,,, 11,,,,,,,,,,,,
2799, 209, 45, 69, 177,, 95, 412,,,, 65,,,, 184,,,,,,, 114,,,,,,,,,,,,,,,,,,,,,,,,, 171,,,,, 237,,,,,,,,, 44, 36, 641, 84,, 25,,,,,,,,,,,,
2802,, 36,, 72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 75,,,,,,,,, 26, 26,, 114,, 17,, 63,,,,,,,,,,
2803, 295, 24, 30, 18, 76, 28, 219,, 54, 247, 145,,,, 65,,,,,,, 55,,,,,,,,,,,,,,,,, 43,,,,,,,, 80,,,,, 52,,,,,,,,, 43, 32, 131, 75,, 17,,,,,,,,,,,,
2804, 157, 20, 81, 240,, 30,,, 120, 17, 199,,,, 28,,,,,,, 83,,,,,,,,,,, 5497,,,,,,,,,,,,,, 151,,,,, 87,,,,,,,,, 42, 73,, 92,, 16,,,,,,,,,,,,
2805, 186, 29, 51, 10, 58, 24,,, 177, 80, 254,,,, 74,,,,,,, 55,,,,,,,,,,, 259,,,,,,,,,,,,,, 108,,,,,,,,,,,,,, 75, 37,, 27,, 18,,,,,,,,,,,,
2806, 20, 30, 354, 219, 198, 155, 295,, 246, 383, 425,,,, 177,,,,,,, 55,,,,,,,,,,, 35,,,,,, 110,,,,,,,, 202,,,,, 63,,,,,,,,, 16, 70, 192, 105, 1148, 47,,,,,,,,,,,,
2807, 40, 17, 324, 288, 213, 87, 324,, 242, 406, 381,,,, 220, 100,,,, 101,, 44,,,,,,,,,,, 586,,,,,, 75,,,,,,,, 281,,,,, 56,,,,,,,,, 69, 104, 227, 104, 2647, 44,,,,,,,,,,,,
2810, 74, 24, 46, 19,, 25,,, 243,,,,,,,,,,, 1002,, 410,,,,,,,,,,,,,,,,, 39,,,,,,,, 211,,,,, 58,,,,,,,,, 17, 78,, 188,, 14,, 52,,,,,,,,,,
2811, 9,,,,,,,,,,,,,,,,,,,, 138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 18,,,,,,,,,,,,,,,,,
2813, 40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814, 84, 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 52,,,,, 18,,,,,,,,,,,,
2816, 17, 10, 25, 15, 120, 17, 72,, 38, 71, 40,,,, 28,,,,, 30,, 28,,,,,,,,,,,,,,,,, 44,,,,,,,, 23,,,,, 29,, 229,,,,,,, 16, 16, 82, 105,, 10,, 41,,,,,,, 31, 83,, 31
2818, 43, 9, 78, 11, 71, 17,,, 56,, 69,,,, 72,,,,,,, 37,,,,,,,,,,,,,,,,,,,,,,,,, 32,,,,, 51,, 132,,,,, 326,, 25, 44,, 74,, 12,, 41,,,,,,,,,,
2819, 44, 13, 166, 148,, 54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 34, 51,,,, 13,,,,,,,,,,,,
2820, 159, 7, 41, 50,, 177,,, 279,, 238,,,, 21,,,,,,, 186,,,,,,,,,,,,,,,,, 119,,,,,,,, 1926,,,,, 35,,,,,,,,, 36, 18,, 735,, 19,,,,,,,,,,,,
2821, 44, 18, 127, 21,, 144,,,,,,,,,,,,,,,, 209,,,,,,,,,,,,,,,,,,,,,,,,, 120,,,,, 60,,,,,,,,, 18, 71,, 162,, 17,,,,,,,,,,,,
2822, 254, 30, 164, 52,, 158,,,,,,,,,,,,,,,, 703,,,,,,,,,,,,,,,,,,,,,,,,, 1120,,,,, 916,,,,,,,,, 46, 346,, 308,, 18,,,,,,,,,,,,
2824, 109, 10, 821, 38,, 31,,,,,,,,,,,,,,,, 207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 132,,,,,,,,, 24, 137,,,, 54,,,,,,,,,,,,
2826, 40, 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 39,,,,, 12,,,,,,,,,,,,
2827, 189, 7, 41, 11, 244, 61, 98,, 138, 283, 560,,,, 231,,,,, 40,, 71, 402,,,,,,,,,,,, 741,,,, 607,,,, 543,,,, 78,,,,, 73,, 357,,,,, 198,, 17, 33, 562, 114, 803, 21,, 156,, 407, 344,,,, 473, 239, 48, 55
2830, 22, 6, 18, 11,, 22,,, 259,,,,,, 311,,,,,,, 20,,,,,,,,,,,,,,,,,,,,,,,,, 50,,,,, 25,,,,,,,,, 16, 13,, 47,, 9,,,,,,,,,,,,
2832, 19, 11, 32, 39, 102, 38,,, 183,, 53,,,, 59,,,,,,, 57,,,,,,,,,,, 188,,,,,, 448,,,,,,,, 92,,,,, 53,, 58,,,,,,, 20, 24, 89, 53,, 14,, 47,,,,,,, 34, 55, 40, 171
2835, 13, 9, 83, 49,, 55,,, 218,, 135,,,, 73,,,,,,, 142,,,,, 44,,,,,,,,,,,, 29,,,,,,,, 106,,,,, 115,,,,,,,,, 40, 29,, 66, 66, 26,,,,,,,,,,,,
2836, 15, 11, 306, 96,, 144,,,,,,,,,,,,,,,, 50,,,,,,,,,,,,,,,,,,,,,,,,, 50,,,,, 216,,,,,,,,, 23, 270,,,, 15,,,,,,,,,,,,
2837, 21, 7, 298, 48,, 64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 64,,,,, 87,,,,,,,,, 38, 104,, 221,, 12,,,,,,,,,,,,
2838, 11,,, 17,, 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 15, 67,, 70,, 8,,,,,,,,,,,,
2839, 48, 54, 393, 14,, 45,,,,,,,,, 459,,,,,,, 251,,,,,,,,,,,,,,,,,,,,,,,,, 102,,,,, 58,,,,,,,,, 30, 213,, 46,, 52,,,,,,,,,,,,
2840, 191, 11, 409, 252,, 608,,,,,,,,,,,,,,,, 290,,,,,,,,,,,,,,,,,,,,,,,,, 365,,,,, 116,,,,,,,,, 79, 130,,,, 23,,,,,,,,,,,,
2841, 112, 120,, 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 52, 59,,,, 31,,,,,,,,,,,,
2842, 50, 121, 893, 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 22, 139,,,, 24,,,,,,,,,,,,
2843, 31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 28,,,,, 15,,,,,,,,,,,,
2844, 61, 124,, 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 88, 57,,,, 23,,,,,,,,,,,,
2845, 175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 87,,,,,,,,,,,,,,,,,
2846, 183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2847, 118, 78,, 62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 66, 689,,,, 29,,,,,,,,,,,,
2848, 33, 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 48,,,,, 27,,,,,,,,,,,,
2849, 67, 14,, 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 27, 186,,,, 13,,,,,,,,,,,,
2850, 14, 6,, 11,, 41,,,,, 99,,,,,,,,, 33,, 37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25,,,,,,,,, 13, 15,, 93,, 11,,,,,,,,,,,,
